Match-Up,Minute,Player,Squad,xG,Distance,Body Part,Player.1,Event,input_dir,crop_dir,output_dir,dist,angle,player_dist,ball
"Everton vs. Manchester United Match Report – Sunday March 1, 2020",31,Bruno Fernandes,Manchester Utd,0.03,30.0,Right Foot,Nemanja Matić,Pass (Live),./image/train/451.png,./inference/cropped/train/451_match_cropped.png,./inference/output/train/451_match_mapped.png,2494.5893449624127,72.26232847014502,[     1111.4      963.58      1172.2      937.95      1267.8      1376.2      1066.4      1097.1      1098.7      965.77      966.89      1242.5],"[2376, -760]"
"Liverpool vs. Bournemouth Match Report – Saturday March 7, 2020",9,Callum Wilson,Bournemouth,0.75,5.0,Right Foot,Jefferson Lerma,Pass (Live),./image/train/452.png,./inference/cropped/train/452_match_cropped.png,./inference/output/train/452_match_mapped.png,1734.0233562440847,89.70261973174054,[     231.81      187.49      136.13      177.56      159.48      93.648      213.89      253.51      103.32       150.3      54.708      335.84      60.017      101.52      112.61],"[1734, 9]"
"Liverpool vs. Bournemouth Match Report – Saturday March 7, 2020",25,Mohamed Salah,Liverpool,0.08,16.0,Left Foot,Sadio Mané,Pass (Live),./image/train/453.png,./inference/cropped/train/453_match_cropped.png,./inference/output/train/453_match_mapped.png,258.3582783655287,71.49492173901126,[     381.15      184.84      89.051      139.82      225.09      187.41      264.17      71.589      91.444      104.65      9.8995      21.024],"[245, -82]"
"Liverpool vs. Bournemouth Match Report – Saturday March 7, 2020",33,Sadio Mané,Liverpool,0.54,16.0,Right Foot,Virgil van Dijk,Pass (Live),./image/train/454.png,./inference/cropped/train/454_match_cropped.png,./inference/output/train/454_match_mapped.png,66.48308055437865,-43.78112476486871,[     541.23       434.5      349.61      297.31      181.75      391.66      356.59      288.14],"[-46, -48]"
"Crystal Palace vs. Watford Match Report – Saturday March 7, 2020",28,Jordan Ayew,Crystal Palace,0.07,20.0,Right Foot,James McArthur,Pass (Live),./image/train/455.png,./inference/cropped/train/455_match_cropped.png,./inference/output/train/455_match_mapped.png,1605.5494386657797,88.50101328454451,[     208.85      91.417         252      240.05      211.23      222.58      180.21      76.922      198.35      48.332      162.94      84.717      43.566      51.624],"[1605, -42]"
"Arsenal vs. West Ham United Match Report – Saturday March 7, 2020",78,Alexandre Lacazette,Arsenal,0.55,7.0,Right Foot,Mesut Özil,Pass (Live),./image/train/456.png,./inference/cropped/train/456_match_cropped.png,./inference/output/train/456_match_mapped.png,303.2754523531372,64.6178794081183,[     115.62      184.39      103.47      83.726      27.074      117.07      72.111      198.65          70      225.09      114.63      218.76      285.52      259.67      251.59],"[274, 130]"
"Sheffield United vs. Norwich City Match Report – Saturday March 7, 2020",36,Billy Sharp,Sheffield Utd,0.31,7.0,Head,John Lundstram,Pass (Live),./image/train/457.png,,Failed,,,,
"Chelsea vs. Everton Match Report – Sunday March 8, 2020",14.0,Mason Mount,Chelsea,0.04,17.0,Right Foot,Pedro,Pass (Live),./image/train/458.png,./inference/cropped/train/458_match_cropped.png,./inference/output/train/458_match_mapped.png,258.49564793241683,56.67878432806043,[     182.02      209.61      129.03      232.01      90.874      218.48      49.396         204      143.28      50.249      68.007      140.66      174.89      107.81      235.65],"[216, 142]"
"Chelsea vs. Everton Match Report – Sunday March 8, 2020",21.0,Pedro,Chelsea,0.43,15.0,Right Foot,Ross Barkley,Pass (Live),./image/train/459.png,,Failed,,,,
"Chelsea vs. Everton Match Report – Sunday March 8, 2020",51.0,Willian,Chelsea,0.03,27.0,Right Foot,Ross Barkley,Pass (Live),./image/train/460.png,./inference/cropped/train/460_match_cropped.png,./inference/output/train/460_match_mapped.png,1498.5339502326933,88.47043610614638,[     101.02      310.65      155.44      267.25      102.55       183.2      95.425      331.12      288.13       179.9      15.232      176.98      136.31      106.04],"[1498, 40]"
"Chelsea vs. Everton Match Report – Sunday March 8, 2020",54.0,Olivier Giroud,Chelsea,0.5,4.0,Left Foot,Willian,Pass (Live),./image/train/461.png,./inference/cropped/train/461_match_cropped.png,./inference/output/train/461_match_mapped.png,1074.3863364730585,67.27757953122509,[     108.67      152.61      297.95         241      141.52      392.35      113.46      255.97      68.007      158.24      260.97],"[991, 415]"
"Leicester City vs. Aston Villa Match Report – Monday March 9, 2020",79,Jamie Vardy,Leicester City,0.06,11.0,Right Foot,Harvey Barnes,Pass (Live),./image/train/462.png,./inference/cropped/train/462_match_cropped.png,./inference/output/train/462_match_mapped.png,1156.6023517181693,-12.990903761041459,[     1510.1      1304.7      1351.1        1325      1170.5      1182.7      1213.4      1335.2      1520.2      1335.4      1351.4       649.5],"[-260, -1127]"
"Leicester City vs. Aston Villa Match Report – Monday March 9, 2020",85,Harvey Barnes,Leicester City,0.11,12.0,Right Foot,Marc Albrighton,Pass (Live),./image/train/463.png,./inference/cropped/train/463_match_cropped.png,./inference/output/train/463_match_mapped.png,1765.2404935305558,-16.21736044075591,[     1754.5        2107      1723.5        1809      1728.5        1703      1667.7      1485.7      1603.8      1677.5      1636.5      1718.5],"[-493, -1695]"
"Manchester City vs. Arsenal Match Report – Wednesday June 17, 2020",45+2,Raheem Sterling,Manchester City,0.1,6.0,Right Foot,Kyle Walker,Pass (Live),./image/train/464.png,./inference/cropped/train/464_match_cropped.png,./inference/output/train/464_match_mapped.png,1849.6513184922178,86.93185741803376,[     131.82      377.01      284.21      362.93      51.088      313.92      92.574      43.012      55.731],"[1847, 99]"
"Norwich City vs. Southampton Match Report – Friday June 19, 2020",79,Nathan Redmond,Southampton,0.06,16.0,Left Foot,Michael Obafemi,Pass (Live),./image/train/465.png,./inference/cropped/train/465_match_cropped.png,./inference/output/train/465_match_mapped.png,282.4535360019414,49.882759563833055,[     173.35       158.4      130.55      35.355       164.6      98.326      76.655      81.707      20.025      228.06],"[216, -182]"
"Tottenham Hotspur vs. Manchester United Match Report – Friday June 19, 2020",27,Steven Bergwijn,Tottenham,0.06,14.0,Right Foot,Serge Aurier,Pass (Live),./image/train/466.png,,Failed,,,,
"Watford vs. Leicester City Match Report – Saturday June 20, 2020",90,Ben Chilwell,Leicester City,0.04,19.0,Left Foot,Demarai Gray,Pass (Live),./image/train/467.png,./inference/cropped/train/467_match_cropped.png,./inference/output/train/467_match_mapped.png,2149.4001488787517,-18.443378391717022,[     2502.6      2084.5      2147.3      2406.4      2130.3      2399.6      2192.1      2068.6      2257.7      2227.8      2716.1],"[-680, -2039]"
"Watford vs. Leicester City Match Report – Saturday June 20, 2020",90+3,Craig Dawson,Watford,0.14,9.0,Right Foot,Danny Welbeck,Pass (Live),./image/train/468.png,./inference/cropped/train/468_match_cropped.png,./inference/output/train/468_match_mapped.png,2089.0038295800227,63.90105706338646,[     554.37      589.14      233.48      237.47      362.66      643.96      350.63        1299      102.62      1452.2      258.54      274.61      204.95      142.86      398.28],"[1876, -919]"
"Brighton & Hove Albion vs. Arsenal Match Report – Saturday June 20, 2020",68,Nicolas Pépé,Arsenal,0.04,19.0,Left Foot,Bukayo Saka,Pass (Live),./image/train/469.png,./inference/cropped/train/469_match_cropped.png,./inference/output/train/469_match_mapped.png,1663.0505103573973,81.31932159335335,[     390.56       249.9      228.36      282.97      131.31      320.66      38.949      125.28      252.29      301.76          35],"[1644, 251]"
"Brighton & Hove Albion vs. Arsenal Match Report – Saturday June 20, 2020",75,Lewis Dunk,Brighton,0.53,3.0,Right Foot,Leandro Trossard,Pass (Live),./image/train/470.png,./inference/cropped/train/470_match_cropped.png,./inference/output/train/470_match_mapped.png,1372.5541883656178,83.59988027420019,[     147.58      116.71       150.4      31.241       164.5      88.459      194.83      191.05      152.98      24.597      280.85      454.68      79.322      231.19      81.492       106.1      316.54],"[1364, -153]"
"Brighton & Hove Albion vs. Arsenal Match Report – Saturday June 20, 2020",90+5,Neal Maupay,Brighton,0.28,13.0,Left Foot,Aaron Connolly,Pass (Live),./image/train/471.png,./inference/cropped/train/471_match_cropped.png,./inference/output/train/471_match_mapped.png,208.54256160314134,30.869520137585972,[      51.01      247.65      327.44      192.59      303.53      344.28      36.235      243.59       164.4      372.03      350.22],"[107, 179]"
"West Ham United vs. Wolverhampton Wanderers Match Report – Saturday June 20, 2020",73.0,Raúl Jiménez,Wolves,0.6,4.0,Head,Adama Traoré,Pass (Live),./image/train/472.png,./inference/cropped/train/472_match_cropped.png,./inference/output/train/472_match_mapped.png,1943.5382682108423,83.23332899410099,[     554.58      307.62      206.49      443.31      355.45      249.58      315.45      362.35      265.37],"[1930, -229]"
"West Ham United vs. Wolverhampton Wanderers Match Report – Saturday June 20, 2020",84.0,Pedro Neto,Wolves,0.05,11.0,Left Foot,Matt Doherty,Pass (Live),./image/train/473.png,./inference/cropped/train/473_match_cropped.png,./inference/output/train/473_match_mapped.png,1785.9767635666485,82.8272338632671,[     527.03      167.53      146.03      212.84      558.52      51.971      271.74      389.51      74.793      359.21      477.24      458.13      222.75],"[1772, -223]"
"Bournemouth vs. Crystal Palace Match Report – Saturday June 20, 2020",23,Jordan Ayew,Crystal Palace,0.37,13.0,Right Foot,Patrick van Aanholt,Pass (Live),./image/train/474.png,./inference/cropped/train/474_match_cropped.png,./inference/output/train/474_match_mapped.png,1745.0644687231472,89.50749826623648,[     107.28      382.09      134.18      216.06      264.85      79.605      59.405      139.19      138.06      117.88],"[1745, 15]"
"Newcastle United vs. Sheffield United Match Report – Sunday June 21, 2020",55,Allan Saint-Maximin,Newcastle Utd,0.21,10.0,Right Foot,Matt Ritchie,Pass (Live),./image/train/475.png,./inference/cropped/train/475_match_cropped.png,./inference/output/train/475_match_mapped.png,1475.6994951547554,83.77557446988747,[     275.94       236.6      172.19      277.65      285.81      166.51       17.72      156.54      446.06      342.72      157.94      437.01],"[1467, -160]"
"Newcastle United vs. Sheffield United Match Report – Sunday June 21, 2020",69,Matt Ritchie,Newcastle Utd,0.04,21.0,Left Foot,Isaac Hayden,Pass (Live),./image/train/476.png,./inference/cropped/train/476_match_cropped.png,./inference/output/train/476_match_mapped.png,1263.5984330474614,80.15750060348441,[     425.86      674.21      440.69      432.26       486.1      221.78      89.493      494.91      457.69      372.97      438.54      320.38      433.02],"[1245, 216]"
"Newcastle United vs. Sheffield United Match Report – Sunday June 21, 2020",78,Joelinton,Newcastle Utd,0.56,6.0,Right Foot,Miguel Almirón,Pass (Live),./image/train/477.png,./inference/cropped/train/477_match_cropped.png,./inference/output/train/477_match_mapped.png,1486.103966753336,86.29620292752743,[     218.34      316.51       121.4      191.77      282.33      199.11      172.93      370.67       203.6      312.85      275.22      362.94      402.98],"[1483, -96]"
"Aston Villa vs. Chelsea Match Report – Sunday June 21, 2020",60,Christian Pulisic,Chelsea,0.28,5.0,Left Foot,César Azpilicueta,Pass (Live),./image/train/478.png,./inference/cropped/train/478_match_cropped.png,./inference/output/train/478_match_mapped.png,2506.5266804883604,81.0487639352202,[     1165.8       837.7      738.24      997.52      892.34      906.89       765.3      779.96      858.66      994.81      766.08      676.42      1039.5      782.94],"[2476, -390]"
"Aston Villa vs. Chelsea Match Report – Sunday June 21, 2020",62,Olivier Giroud,Chelsea,0.08,16.0,Right Foot,César Azpilicueta,Pass (Live),./image/train/479.png,./inference/cropped/train/479_match_cropped.png,./inference/output/train/479_match_mapped.png,1693.1571102529144,84.37358607366575,[     182.48       23.77      73.756      110.35      232.28      331.24      259.54       108.3      319.23       180.5      216.41      108.34      154.83      15.556      631.32],"[1685, -166]"
"Manchester City vs. Burnley Match Report – Monday June 22, 2020",22,Phil Foden,Manchester City,0.02,25.0,Left Foot,Bernardo Silva,Pass (Live),./image/train/480.png,./inference/cropped/train/480_match_cropped.png,./inference/output/train/480_match_mapped.png,1482.0539801235311,86.98314867714743,[     322.96      209.66         210      154.72       254.7         302      165.48      368.69      43.278      287.68      308.15      361.31      13.153      143.35      207.02      200.41      269.06      173.61      309.47],"[1480, 78]"
"Manchester City vs. Burnley Match Report – Monday June 22, 2020",43,Riyad Mahrez,Manchester City,0.05,14.0,Right Foot,Fernandinho,Pass (Live),./image/train/481.png,./inference/cropped/train/481_match_cropped.png,./inference/output/train/481_match_mapped.png,1739.8235542720993,84.22714667478122,[     170.59       124.1      18.439      205.12      52.173      24.698      413.85      142.41      212.46      194.74      107.04      123.07],"[1731, 175]"
"Manchester City vs. Burnley Match Report – Monday June 22, 2020",51,David Silva,Manchester City,0.32,5.0,Left Foot,Bernardo Silva,Pass (Live),./image/train/482.png,./inference/cropped/train/482_match_cropped.png,./inference/output/train/482_match_mapped.png,64.20280367709809,37.40535663140856,[     342.59      252.05      95.718      223.58      104.24      185.59      154.38       218.2      68.942      136.34      75.928      163.62      52.154      102.46      186.78      133.18      29.698],"[39, -51]"
"Tottenham Hotspur vs. West Ham United Match Report – Tuesday June 23, 2020",82,Harry Kane,Tottenham,0.43,22.0,Right Foot,Son Heung-min,Pass (Live),./image/train/483.png,./inference/cropped/train/483_match_cropped.png,./inference/output/train/483_match_mapped.png,1556.0205654167942,89.70542275233296,[     132.09      70.178      49.396      20.224      320.46],"[1556, 8]"
"Wolverhampton Wanderers vs. Bournemouth Match Report – Wednesday June 24, 2020",60,Raúl Jiménez,Wolves,0.14,5.0,Head,Adama Traoré,Pass (Live),./image/train/484.png,./inference/cropped/train/484_match_cropped.png,./inference/output/train/484_match_mapped.png,1954.5395877290387,80.54731624415244,[     700.03      642.88       562.9      595.93      532.66      403.04      345.78       817.3      197.09      353.36      330.71      210.42      258.87],"[1928, -321]"
"Manchester United vs. Sheffield United Match Report – Wednesday June 24, 2020",7,Anthony Martial,Manchester Utd,0.48,3.0,Left Foot,Marcus Rashford,Pass (Live),./image/train/485.png,,Failed,,,,
"Manchester United vs. Sheffield United Match Report – Wednesday June 24, 2020",44,Anthony Martial,Manchester Utd,0.32,10.0,Right Foot,Aaron Wan-Bissaka,Pass (Live),./image/train/486.png,,Failed,,,,
"Manchester United vs. Sheffield United Match Report – Wednesday June 24, 2020",74,Anthony Martial,Manchester Utd,0.46,8.0,Right Foot,Marcus Rashford,Pass (Live),./image/train/487.png,./inference/cropped/train/487_match_cropped.png,./inference/output/train/487_match_mapped.png,2492.3262226281695,79.80824392351435,[     1200.3      1183.3      943.94      763.39      787.48      900.18      777.95      1004.7      746.95      912.82      1274.5      778.02      942.94],"[2453, -441]"
"Liverpool vs. Crystal Palace Match Report – Wednesday June 24, 2020",44,Mohamed Salah,Liverpool,0.45,11.0,Left Foot,Fabinho,Pass (Live),./image/train/488.png,./inference/cropped/train/488_match_cropped.png,./inference/output/train/488_match_mapped.png,164.20109622045769,52.92073990164107,[     291.65      82.565      162.79      201.25      212.46      436.04      97.309      48.104],"[131, -99]"
"Liverpool vs. Crystal Palace Match Report – Wednesday June 24, 2020",55,Fabinho,Liverpool,0.03,31.0,Right Foot,Andrew Robertson,Pass (Live),./image/train/489.png,./inference/cropped/train/489_match_cropped.png,./inference/output/train/489_match_mapped.png,1373.2254002894063,87.57931652106203,[     302.45      89.872      12.042      161.72      241.75      229.71      169.59      205.85       213.6      380.03      250.44      231.86      248.57       319.4      155.19      242.17      284.48],"[1372, -58]"
"Liverpool vs. Crystal Palace Match Report – Wednesday June 24, 2020",69,Sadio Mané,Liverpool,0.39,13.0,Right Foot,Mohamed Salah,Pass (Live),./image/train/490.png,./inference/cropped/train/490_match_cropped.png,./inference/output/train/490_match_mapped.png,1695.5813162452575,83.90609574640581,[     272.07      229.49      55.731      467.41      100.58      264.37      12.806],"[1686, -180]"
"Burnley vs. Watford Match Report – Thursday June 25, 2020",73,Jay Rodriguez,Burnley,0.06,9.0,Head,Dwight McNeil,Pass (Live),./image/train/491.png,./inference/cropped/train/491_match_cropped.png,./inference/output/train/491_match_mapped.png,223.23306206742762,48.81407483429036,[     475.14         438      338.38      357.52      283.39      136.88       443.4      256.04      59.076      449.73      381.61      178.49      331.51      43.863      738.65],"[168, 147]"
"Aston Villa vs. Wolverhampton Wanderers Match Report – Saturday June 27, 2020",62.0,Leander Dendoncker,Wolves,0.07,19.0,Left Foot,Jonny Castro,Pass (Live),./image/train/492.png,./inference/cropped/train/492_match_cropped.png,./inference/output/train/492_match_mapped.png,239.0522955338434,88.80151834988142,[     179.75      372.32      108.85      300.56      251.33      38.079         138      274.87      113.15      225.27      56.604      209.24],"[239, -5]"
"Brighton & Hove Albion vs. Manchester United Match Report – Tuesday June 30, 2020",16.0,Mason Greenwood,Manchester Utd,0.05,14.0,Left Foot,Aaron Wan-Bissaka,Pass (Live),./image/train/493.png,,Failed,,,,
"Brighton & Hove Albion vs. Manchester United Match Report – Tuesday June 30, 2020",29.0,Bruno Fernandes,Manchester Utd,0.06,21.0,Right Foot,Paul Pogba,Pass (Live),./image/train/494.png,,Failed,,,,
"Brighton & Hove Albion vs. Manchester United Match Report – Tuesday June 30, 2020",50.0,Bruno Fernandes,Manchester Utd,0.43,9.0,Right Foot,Mason Greenwood,Pass (Live),./image/train/495.png,,Failed,,,,
"Bournemouth vs. Newcastle United Match Report – Wednesday July 1, 2020",5,Dwight Gayle,Newcastle Utd,0.25,13.0,Right Foot,Allan Saint-Maximin,Pass (Live),./image/train/496.png,./inference/cropped/train/496_match_cropped.png,./inference/output/train/496_match_mapped.png,989.4978524484022,74.82613744457694,[     669.36      295.62      127.58      301.84       31.89       492.1      306.13],"[955, -259]"
"Bournemouth vs. Newcastle United Match Report – Wednesday July 1, 2020",30,Sean Longstaff,Newcastle Utd,0.47,11.0,Left Foot,Allan Saint-Maximin,Pass (Live),./image/train/497.png,./inference/cropped/train/497_match_cropped.png,./inference/output/train/497_match_mapped.png,161.27616066858735,46.50743575877497,[     355.04         192      172.86      185.81      316.48      176.78      120.27      124.54      223.89      158.84       188.9      465.62      245.05      278.82      267.44],"[117, 111]"
"Bournemouth vs. Newcastle United Match Report – Wednesday July 1, 2020",57,Miguel Almirón,Newcastle Utd,0.06,17.0,Right Foot,Allan Saint-Maximin,Pass (Live),./image/train/498.png,./inference/cropped/train/498_match_cropped.png,./inference/output/train/498_match_mapped.png,1617.450462919962,86.84571414037518,[     47.539      208.49      230.52      168.51       39.85      40.311],"[1615, -89]"
"Bournemouth vs. Newcastle United Match Report – Wednesday July 1, 2020",77,Valentino Lazaro,Newcastle Utd,0.29,14.0,Left Foot,Jonjo Shelvey,Pass (Live),./image/train/499.png,./inference/cropped/train/499_match_cropped.png,./inference/output/train/499_match_mapped.png,1626.6984969563352,84.07211292448459,[     299.29      162.43      445.59      94.795      146.37       53.16      91.214],"[1618, -168]"
"Everton vs. Leicester City Match Report – Wednesday July 1, 2020",10,Richarlison,Everton,0.1,12.0,Left Foot,Lucas Digne,Pass (Live),./image/train/500.png,./inference/cropped/train/500_match_cropped.png,./inference/output/train/500_match_mapped.png,116.72617529928752,62.995909297240345,[     554.87      160.07       74.25       525.1      265.23      310.85       358.6      265.09      60.017       32.65      623.26],"[104, -53]"
"Everton vs. Leicester City Match Report – Wednesday July 1, 2020",51,Kelechi Iheanacho,Leicester City,0.51,5.0,Head,Jamie Vardy,Pass (Live),./image/train/501.png,./inference/cropped/train/501_match_cropped.png,./inference/output/train/501_match_mapped.png,50.47771785649585,56.30993247402022,[     194.46      44.181       472.2       326.4      454.18       302.4      459.55      188.73      130.74      151.75      99.182      37.696       208.4      33.541           7      454.01],"[42, -28]"
"Arsenal vs. Norwich City Match Report – Wednesday July 1, 2020",37,Granit Xhaka,Arsenal,0.24,12.0,Left Foot,Pierre-Emerick Aubameyang,Pass (Live),./image/train/502.png,./inference/cropped/train/502_match_cropped.png,./inference/output/train/502_match_mapped.png,1767.2399384350729,83.53449743202391,[      532.2      294.93       205.6      467.38      161.97      147.36      382.37      169.46      207.51      83.024      29.155      139.32      40.719          41],"[1756, -199]"
"Arsenal vs. Norwich City Match Report – Wednesday July 1, 2020",81,Cédric Soares,Arsenal,0.02,26.0,Left Foot,Cédric Soares,Pass (Live),./image/train/503.png,./inference/cropped/train/503_match_cropped.png,./inference/output/train/503_match_mapped.png,359.70682506730395,84.41620229482204,[     44.407      303.27      214.87      262.02      167.36       152.2      284.45      66.272      214.35       152.8      298.41      52.924       183.9      84.504      112.51       471.5      236.93       273.7      206.69],"[358, -35]"
"West Ham United vs. Chelsea Match Report – Wednesday July 1, 2020",51,Michail Antonio,West Ham,0.5,7.0,Right Foot,Jarrod Bowen,Pass (Live),./image/train/504.png,./inference/cropped/train/504_match_cropped.png,./inference/output/train/504_match_mapped.png,314.80311307228203,-60.503444009729556,[     431.98      382.42      635.31      429.08      434.83       385.5      419.65      329.88      430.26      334.68      436.69      389.67      326.33],"[-274, -155]"
"West Ham United vs. Chelsea Match Report – Wednesday July 1, 2020",89,Andriy Yarmolenko,West Ham,0.35,15.0,Left Foot,Michail Antonio,Pass (Live),./image/train/505.png,./inference/cropped/train/505_match_cropped.png,./inference/output/train/505_match_mapped.png,218.22007240398395,70.73473569082,[     3.6056      152.19      151.33      54.083      162.26      206.01],"[206, -72]"
"Sheffield United vs. Tottenham Hotspur Match Report – Thursday July 2, 2020",31,Sander Berge,Sheffield Utd,0.08,12.0,Right Foot,Chris Basham,Pass (Live),./image/train/506.png,./inference/cropped/train/506_match_cropped.png,./inference/output/train/506_match_mapped.png,203.9607805437114,25.55996517182381,[     389.41      253.31      86.313      209.31      221.82      68.352      238.88      473.37      57.245      47.854       157.2      219.35      163.52      122.33      387.38      65.947      106.83      232.08],"[88, -184]"
"Sheffield United vs. Tottenham Hotspur Match Report – Thursday July 2, 2020",69,Lys Mousset,Sheffield Utd,0.77,4.0,Left Foot,Enda Stevens,Pass (Live),./image/train/507.png,./inference/cropped/train/507_match_cropped.png,./inference/output/train/507_match_mapped.png,1994.3846168680705,75.7477574136831,[     525.55      252.72      569.62      573.66      346.54      491.08      471.42      363.88      455.55      313.96      413.94      214.76],"[1933, -491]"
"Sheffield United vs. Tottenham Hotspur Match Report – Thursday July 2, 2020",84,Oliver McBurnie,Sheffield Utd,0.56,5.0,Right Foot,Sander Berge,Pass (Live),./image/train/508.png,./inference/cropped/train/508_match_cropped.png,./inference/output/train/508_match_mapped.png,1817.9903740119198,88.10869671892247,[      471.5      253.43      227.26      547.96      99.539       167.8      424.45      53.254        53.6      148.71      27.019      257.29      9.0554],"[1817, -60]"
"Sheffield United vs. Tottenham Hotspur Match Report – Thursday July 2, 2020",90,Harry Kane,Tottenham,0.6,6.0,Right Foot,Son Heung-min,Pass (Live),./image/train/509.png,./inference/cropped/train/509_match_cropped.png,./inference/output/train/509_match_mapped.png,90.97252332435328,33.340707346477004,[     68.469      214.01      86.816      408.72      247.91      244.01      117.69      236.71      128.08      196.43      207.56      27.731],"[50, -76]"
"Manchester City vs. Liverpool Match Report – Thursday July 2, 2020",35.0,Raheem Sterling,Manchester City,0.15,11.0,Right Foot,Phil Foden,Pass (Live),./image/train/510.png,./inference/cropped/train/510_match_cropped.png,./inference/output/train/510_match_mapped.png,1739.876145017225,86.70508892447418,[     425.09      189.23      6.7082      166.68      233.21      58.592      28.071      73.376      147.83      128.97      171.23],"[1737, -100]"
"Manchester City vs. Liverpool Match Report – Thursday July 2, 2020",45.0,Phil Foden,Manchester City,0.25,15.0,Right Foot,Kevin De Bruyne,Pass (Live),./image/train/511.png,./inference/cropped/train/511_match_cropped.png,./inference/output/train/511_match_mapped.png,1640.8449043099718,85.59593839751948,[     61.327      200.59      285.03       118.7      342.21      149.48      17.088       139.3      192.82],"[1636, 126]"
"Norwich City vs. Brighton & Hove Albion Match Report – Saturday July 4, 2020",25,Leandro Trossard,Brighton,0.45,9.0,Right Foot,Aaron Mooy,Pass (Live),./image/train/512.png,./inference/cropped/train/512_match_cropped.png,./inference/output/train/512_match_mapped.png,1780.3766455444197,87.74669105447968,[     379.93      245.08      220.37      196.98      278.64      87.316      202.48      46.271      29.547],"[1779, 70]"
"Leicester City vs. Crystal Palace Match Report – Saturday July 4, 2020",49,Kelechi Iheanacho,Leicester City,0.57,6.0,Right Foot,Youri Tielemans,Pass (Live),./image/train/513.png,./inference/cropped/train/513_match_cropped.png,./inference/output/train/513_match_mapped.png,323.0061918911153,11.066418180354834,[     162.01      120.07       292.1      208.03      356.09      174.55      83.096      294.24      233.11      242.54      407.06],"[62, 317]"
"Leicester City vs. Crystal Palace Match Report – Saturday July 4, 2020",77,Jamie Vardy,Leicester City,0.35,11.0,Right Foot,Harvey Barnes,Pass (Live),./image/train/514.png,./inference/cropped/train/514_match_cropped.png,./inference/output/train/514_match_mapped.png,75.0,16.26020470831196,[        129      295.49      123.04      171.03      597.34      377.33      189.16      240.07      444.26],"[21, 72]"
"Leicester City vs. Crystal Palace Match Report – Saturday July 4, 2020",90+4,Jamie Vardy,Leicester City,0.45,12.0,Right Foot,Harvey Barnes,Pass (Live),./image/train/515.png,./inference/cropped/train/515_match_cropped.png,./inference/output/train/515_match_mapped.png,246.0081299469593,25.523424501068014,[     123.76      81.394      133.54      276.34      369.99],"[106, 222]"
"Manchester United vs. Bournemouth Match Report – Saturday July 4, 2020",16,Junior Stanislas,Bournemouth,0.52,5.0,Right Foot,Joshua King,Pass (Live),./image/train/516.png,./inference/cropped/train/516_match_cropped.png,./inference/output/train/516_match_mapped.png,67.67569726275453,71.02959219151344,[     571.08      112.01      727.74      351.14      232.33      235.59      27.166      105.69      768.05],"[64, -22]"
"Manchester United vs. Bournemouth Match Report – Saturday July 4, 2020",29,Mason Greenwood,Manchester Utd,0.06,15.0,Left Foot,Bruno Fernandes,Pass (Live),./image/train/517.png,./inference/cropped/train/517_match_cropped.png,./inference/output/train/517_match_mapped.png,2321.8238520611335,83.09842350906544,[     697.44      868.64      996.15      773.41      876.29      947.17      695.07      531.42      781.34      752.81      703.23      1029.5      647.39      655.09],"[2305, -279]"
"Manchester United vs. Bournemouth Match Report – Saturday July 4, 2020",45+2,Anthony Martial,Manchester Utd,0.03,23.0,Right Foot,Bruno Fernandes,Pass (Live),./image/train/518.png,./inference/cropped/train/518_match_cropped.png,./inference/output/train/518_match_mapped.png,1787.9535788157366,71.64612049618285,[     720.99      534.03      582.22      777.07      556.39      422.03      545.89      908.02      404.88       516.5      220.44      465.45      519.42      359.16      375.93      292.64      594.48      610.64],"[1697, -563]"
"Manchester United vs. Bournemouth Match Report – Saturday July 4, 2020",54,Mason Greenwood,Manchester Utd,0.06,14.0,Right Foot,Nemanja Matić,Pass (Live),./image/train/519.png,,Failed,,,,
"Wolverhampton Wanderers vs. Arsenal Match Report – Saturday July 4, 2020",43.0,Bukayo Saka,Arsenal,0.08,14.0,Left Foot,Pierre-Emerick Aubameyang,Pass (Live),./image/train/520.png,./inference/cropped/train/520_match_cropped.png,./inference/output/train/520_match_mapped.png,2531.664472239558,78.74776718372831,[     1072.4      1075.1      856.32        1045      821.07       959.3      779.19      864.64      1365.1       833.5      837.74       978.5      913.04],"[2483, -494]"
"Chelsea vs. Watford Match Report – Saturday July 4, 2020",28,Olivier Giroud,Chelsea,0.11,11.0,Left Foot,Ross Barkley,Pass (Live),./image/train/521.png,./inference/cropped/train/521_match_cropped.png,./inference/output/train/521_match_mapped.png,191.03141102970474,50.30963474345355,[     376.38      207.76      303.59      295.26         129      94.366      281.56      139.98      133.22      318.31      331.14      88.685      129.34      163.71],"[147, 122]"
"Chelsea vs. Watford Match Report – Saturday July 4, 2020",90+2,Ross Barkley,Chelsea,0.1,11.0,Left Foot,César Azpilicueta,Pass (Live),./image/train/522.png,./inference/cropped/train/522_match_cropped.png,./inference/output/train/522_match_mapped.png,1855.5573286751342,84.49526275639566,[     101.41       226.5      92.005      160.51      141.77      93.236      355.26      396.43      184.01      374.34      32.558      468.26      378.86      330.76      405.77],"[1847, 178]"
